user_id,recency,frequency,monetary,cluster
844,7,1,1,0
847,5,1,1,0
857,9,1,1,0
875,10,1,1,0
895,8,1,1,0
918,7,1,1,0
924,2,1,1,3
933,2,1,1,3
940,5,1,1,0
942,5,1,1,0
944,7,1,1,0
946,3,1,1,3
949,3,1,1,3
961,5,1,1,0
963,4,1,1,3
964,2,1,1,3
966,8,1,1,0
971,1,1,1,3
976,6,1,1,0
983,1,1,1,3
989,6,1,1,0
991,1,2,2,2
993,4,2,3,2
994,9,1,1,0
996,2,1,1,3
1005,3,1,1,3
1009,2,1,1,3
1014,7,1,1,0
1027,9,1,1,0
1032,8,1,1,0
1048,2,1,1,3
1050,7,1,1,0
1057,3,2,3,2
1070,7,1,1,0
1081,2,1,1,3
1088,5,1,1,0
1101,1,1,1,3
1102,3,2,2,2
1127,9,1,1,0
1131,2,1,1,3
1140,8,1,1,0
1144,6,1,1,0
1145,2,1,1,3
1148,3,3,3,1
1160,1,2,4,1
1165,2,1,1,3
1168,1,1,1,3
1181,4,1,2,3
1185,8,1,1,0
1188,1,2,2,2
1192,2,2,2,2
1195,3,1,1,3
1196,1,1,1,3
1197,10,1,1,0
1198,3,1,1,3
1199,4,1,1,3
1200,9,1,1,0
1201,8,1,1,0
1206,8,1,1,0
1210,2,1,1,3
1220,4,1,1,3
1223,7,1,1,0
1225,3,1,1,3
1234,8,1,1,0
1235,2,1,1,3
1236,5,1,2,0
1241,6,1,1,0
1242,6,1,1,0
1248,7,1,1,0
1249,8,1,4,2
1253,3,1,1,3
1263,1,1,1,3
1264,1,1,1,3
1266,9,1,1,0
1269,7,1,1,0
1270,3,1,1,3
1278,4,1,2,3
1280,4,1,1,3
1284,2,1,1,3
1289,1,1,1,3
1290,1,1,1,3
1309,2,1,1,3
1316,2,1,1,3
1321,8,2,3,2
1335,3,2,2,2
1351,6,1,1,0
1360,6,1,1,0
1374,1,1,1,3
1378,9,1,1,0
1380,7,1,1,0
1387,4,1,1,3
1395,6,1,1,0
1397,1,1,1,3
1398,4,1,1,3
1400,2,1,1,3
1402,7,1,1,0
1405,5,1,1,0
1414,2,1,1,3
1415,2,1,1,3
1416,8,1,1,0
1421,4,1,1,3
1430,5,1,1,0
1435,6,1,1,0
1442,4,1,1,3
1443,9,1,1,0
1445,1,2,2,2
1471,4,1,1,3
1473,4,1,1,3
1476,1,1,1,3
1480,9,1,1,0
1486,7,1,1,0
1493,3,1,1,3
1504,9,1,1,0
1506,2,1,1,3
1509,7,2,2,2
1510,6,1,1,0
1523,1,1,1,3
1526,2,1,2,3
1536,9,1,1,0
1543,1,1,1,3
1544,1,1,1,3
1546,1,1,1,3
1548,1,1,1,3
1557,5,1,1,0
1567,5,1,1,0
1597,5,1,1,0
1620,1,1,1,3
1627,5,1,1,0
1628,7,1,1,0
1633,4,1,1,3
1634,3,1,1,3
1638,9,1,1,0
1642,9,1,1,0
1647,6,1,1,0
1650,5,2,3,2
1654,4,1,1,3
1659,1,1,1,3
1660,9,1,1,0
1663,1,1,1,3
1664,2,1,1,3
1672,4,1,1,3
1673,9,1,1,0
1681,3,2,2,2
1682,2,1,1,3
1683,6,1,1,0
1688,8,1,1,0
1691,6,1,1,0
1694,5,1,1,0
1696,2,1,1,3
1707,6,1,1,0
1708,1,1,1,3
1710,4,1,1,3
1721,2,1,2,3
1730,2,1,1,3
1731,9,1,1,0
1745,8,1,1,0
1751,8,1,1,0
1756,6,2,2,2
1761,5,1,1,0
1766,5,1,1,0
1779,2,1,1,3
1784,8,1,1,0
1787,6,2,2,2
1804,5,1,1,0
1815,9,1,1,0
1818,3,1,1,3
1819,8,1,1,0
1822,2,2,2,2
1833,2,2,2,2
1842,5,2,2,2
1866,4,1,1,3
1877,8,1,1,0
1882,8,1,1,0
1898,3,1,2,3
1906,8,1,1,0
1907,5,2,3,2
1908,4,1,1,3
1909,2,2,2,2
1911,2,1,2,3
1918,7,1,1,0
1924,1,1,1,3
1929,10,1,1,0
1938,2,1,1,3
1939,9,1,1,0
1941,4,1,1,3
1942,8,1,1,0
1953,2,1,1,3
1957,8,1,1,0
1973,2,1,1,3
1974,6,1,1,0
1976,6,1,1,0
1978,5,1,1,0
1981,1,1,1,3
1982,6,1,1,0
1983,1,1,1,3
1985,3,1,1,3
1986,5,1,1,0
1990,6,1,1,0
1994,8,1,1,0
1995,3,1,1,3
1998,4,1,1,3
2004,2,1,1,3
2005,3,2,2,2
2021,2,3,5,1
2024,5,1,1,0
2028,9,1,1,0
2044,2,1,1,3
2046,7,1,1,0
2050,5,1,1,0
2052,1,1,1,3
2058,2,1,1,3
2060,4,1,1,3
2069,8,1,1,0
2071,2,1,2,3
2072,6,1,1,0
2089,3,1,1,3
2094,3,1,1,3
2097,3,1,1,3
2098,2,1,1,3
2099,1,1,1,3
2110,2,1,1,3
2117,7,1,1,0
2121,5,1,1,0
2128,7,1,1,0
2131,9,1,1,0
2137,2,1,1,3
2141,3,1,1,3
2144,2,1,1,3
2166,3,1,2,3
2167,2,1,1,3
2181,3,3,3,1
2186,1,1,1,3
2187,3,1,1,3
2189,5,1,1,0
2190,5,2,2,2
2197,8,1,1,0
2199,3,1,1,3
2205,2,1,1,3
2208,7,1,1,0
2212,7,1,1,0
2217,9,1,1,0
2220,6,1,1,0
2225,1,1,1,3
2233,6,1,1,0
2240,3,1,1,3
2247,6,1,1,0
2249,4,1,1,3
2256,1,1,1,3
2261,9,1,1,0
2262,1,2,2,2
2274,3,2,3,2
2276,9,1,1,0
2279,2,1,1,3
2285,6,1,1,0
2286,1,1,1,3
2292,5,1,2,0
2301,6,1,1,0
2308,5,1,1,0
2309,7,1,1,0
2314,1,1,1,3
2317,4,1,1,3
2319,3,1,1,3
2323,2,1,1,3
2328,2,1,1,3
2335,1,1,1,3
2339,2,1,1,3
2353,9,1,1,0
2357,9,1,1,0
2363,1,1,1,3
2372,3,1,1,3
2381,7,1,1,0
2384,7,1,1,0
2387,8,1,1,0
2401,1,1,1,3
2405,8,1,1,0
2407,8,1,1,0
2420,8,1,1,0
2434,2,1,1,3
2440,3,1,1,3
2441,5,1,1,0
2446,10,1,1,0
2456,7,1,1,0
2458,6,1,1,0
2468,2,2,2,2
2481,3,1,1,3
2495,6,1,1,0
2496,5,2,2,2
2520,4,1,1,3
2533,3,1,1,3
2534,4,1,1,3
2544,2,1,1,3
2545,9,1,1,0
2549,5,1,1,0
2557,8,1,1,0
2566,4,3,4,1
2569,5,1,1,0
2570,9,1,1,0
2571,7,1,1,0
2576,1,1,1,3
2580,1,1,1,3
2614,1,1,1,3
2616,8,1,1,0
2622,4,1,1,3
2624,5,1,1,0
2627,4,1,1,3
2649,1,1,1,3
2652,5,2,2,2
2655,4,2,2,2
2656,8,1,1,0
2669,4,1,1,3
2671,7,1,1,0
2676,8,1,1,0
2682,8,1,1,0
2685,3,1,1,3
2687,5,1,1,0
2708,3,1,1,3
2723,9,1,1,0
2728,9,1,1,0
2729,7,1,1,0
2744,4,1,1,3
2749,9,1,1,0
2758,6,2,2,2
2770,4,1,1,3
2771,7,1,1,0
2781,9,1,1,0
2787,6,1,1,0
2829,9,1,1,0
2837,4,1,1,3
2842,4,1,1,3
2847,4,1,1,3
2849,5,1,1,0
2852,3,1,2,3
2862,4,1,1,3
2866,8,1,1,0
2869,6,1,1,0
2878,5,1,1,0
2879,9,1,1,0
2880,5,1,1,0
2884,5,1,1,0
2890,7,1,1,0
2891,8,1,1,0
2895,2,1,1,3
2906,6,1,1,0
2910,7,1,1,0
2916,2,1,1,3
2921,4,1,1,3
2922,6,1,1,0
2927,1,2,2,2
2928,7,1,1,0
2929,5,1,1,0
2949,5,1,1,0
2954,7,1,1,0
2955,7,1,1,0
2965,6,1,1,0
2967,8,1,2,0
2970,7,2,2,2
2972,1,1,1,3
2986,4,2,2,2
2993,7,1,1,0
2999,6,2,2,2
3005,4,1,1,3
3007,3,1,1,3
3012,3,1,1,3
3022,2,1,1,3
3031,4,1,1,3
3033,8,1,1,0
3037,2,1,1,3
3042,7,1,1,0
3044,1,1,1,3
3048,3,1,1,3
3053,1,1,1,3
3059,2,1,1,3
3064,4,1,2,3
3066,8,1,1,0
3067,2,1,1,3
3075,7,1,1,0
3081,7,1,1,0
3086,9,1,1,0
3091,6,1,2,0
3094,5,1,1,0
3100,6,1,1,0
3105,3,1,1,3
3113,6,1,1,0
3126,8,1,1,0
3134,1,2,2,2
3135,9,2,2,2
3144,3,2,2,2
3155,3,2,2,2
3164,7,1,1,0
3172,2,2,2,2
3179,7,1,1,0
3189,7,1,1,0
3201,5,1,1,0
3223,4,1,1,3
3239,4,1,1,3
3243,3,1,1,3
3262,1,1,1,3
3272,8,1,1,0
3277,4,2,2,2
3281,3,1,1,3
3289,1,3,3,1
3290,1,2,2,2
3301,5,2,2,2
3303,4,2,2,2
3304,5,1,1,0
3320,9,1,1,0
3343,3,1,1,3
3347,2,2,2,2
3350,1,1,1,3
3351,6,1,1,0
3352,7,1,1,0
3355,7,1,1,0
3361,4,1,1,3
3367,9,1,1,0
3370,3,1,1,3
3376,4,1,1,3
3383,5,1,1,0
3385,1,1,1,3
3396,2,3,5,1
3397,3,1,2,3
3412,5,2,2,2
3416,1,1,1,3
3419,3,2,2,2
3424,5,1,1,0
3425,1,2,2,2
3438,9,1,1,0
3439,7,2,2,2
3440,5,1,2,0
3447,8,1,1,0
3455,5,1,1,0
3457,4,1,1,3
3467,7,1,1,0
3469,4,1,1,3
3473,1,1,1,3
3476,2,1,1,3
3484,2,1,1,3
3492,10,1,1,0
3501,4,1,1,3
3506,4,1,1,3
3532,3,1,1,3
3567,9,1,1,0
3586,7,1,1,0
3590,9,1,1,0
3595,4,2,2,2
3610,9,1,1,0
3611,6,1,1,0
3631,3,2,2,2
3636,6,1,1,0
3640,1,1,1,3
3654,9,1,1,0
3656,8,1,1,0
3670,8,1,1,0
3674,2,1,1,3
3678,3,1,1,3
3683,3,1,1,3
3684,5,1,1,0
3692,8,1,1,0
3698,8,1,1,0
3701,5,1,1,0
3703,2,1,1,3
3711,3,1,1,3
3720,1,1,1,3
3726,2,1,1,3
3734,2,3,3,1
3737,3,1,1,3
3745,2,3,5,1
3757,8,1,1,0
3764,2,1,1,3
3767,4,1,1,3
3768,5,1,2,0
3769,3,1,1,3
3771,8,1,1,0
3774,9,1,2,0
3781,4,1,1,3
3798,2,2,2,2
3800,8,1,2,0
3801,4,1,1,3
3808,9,1,1,0
3814,7,1,1,0
3823,4,1,1,3
3829,1,2,2,2
3830,1,1,1,3
3842,6,1,1,0
3850,3,1,1,3
3852,7,1,1,0
3858,2,2,2,2
3876,7,1,1,0
3881,3,1,1,3
3887,4,1,1,3
3893,7,1,1,0
3913,9,1,1,0
3916,9,1,1,0
3928,4,1,1,3
3932,4,1,1,3
3939,3,3,3,1
3940,5,1,1,0
3949,9,1,1,0
3961,7,1,1,0
3966,6,1,1,0
3979,7,2,2,2
3982,5,1,1,0
3988,3,1,1,3
3997,1,1,1,3
4006,5,1,1,0
4047,8,1,1,0
4049,5,1,1,0
4051,5,1,1,0
4052,6,1,1,0
4070,6,1,1,0
4087,8,1,1,0
4088,4,1,1,3
4092,3,1,1,3
4095,3,1,1,3
4104,4,1,1,3
4105,2,1,1,3
4125,5,1,1,0
4142,6,1,1,0
4143,3,1,1,3
4147,4,1,2,3
4150,7,1,1,0
4152,5,2,6,1
4157,6,1,1,0
4162,8,1,1,0
4163,4,2,4,1
4165,4,1,1,3
4167,6,1,1,0
4168,6,1,1,0
4172,7,1,1,0
4176,2,1,1,3
4181,1,1,1,3
4197,1,1,1,3
4201,8,1,1,0
4211,6,1,1,0
4223,1,1,1,3
4226,2,1,1,3
4227,8,1,1,0
4231,7,1,1,0
4250,8,1,1,0
4257,4,1,1,3
4260,10,1,1,0
4262,2,1,1,3
4266,2,1,1,3
4274,8,1,1,0
4278,8,1,1,0
4299,2,1,1,3
4302,6,1,1,0
4308,8,1,1,0
4310,4,1,1,3
4314,1,2,2,2
4317,5,1,1,0
4354,4,1,1,3
4359,1,1,1,3
4360,7,1,1,0
4363,3,1,1,3
4369,6,2,2,2
4372,6,1,1,0
4382,5,1,1,0
4403,2,1,1,3
4409,8,1,1,0
4410,5,2,2,2
4429,5,1,2,0
4430,5,1,2,0
4437,1,1,1,3
4446,2,1,1,3
4453,7,1,1,0
4456,1,1,1,3
4465,5,1,1,0
4467,1,1,1,3
4503,6,1,1,0
4505,4,2,2,2
4507,3,1,1,3
4513,5,1,1,0
4514,8,1,1,0
4515,1,1,1,3
4523,8,1,1,0
4544,5,1,1,0
4547,3,1,1,3
4548,8,1,1,0
4558,3,1,1,3
4560,5,1,1,0
4564,8,1,1,0
4567,8,1,1,0
4573,3,1,1,3
4576,8,1,1,0
4577,8,1,1,0
4579,3,1,1,3
4584,3,3,4,1
4588,4,1,1,3
4589,1,1,1,3
4596,3,1,1,3
4599,2,1,1,3
4602,7,1,1,0
4620,3,1,1,3
4627,2,1,1,3
4628,2,1,1,3
4632,3,1,1,3
4636,1,1,1,3
4637,2,2,2,2
4654,1,1,1,3
4656,6,1,1,0
4659,6,1,1,0
4660,7,1,1,0
4661,3,1,1,3
4668,9,1,3,2
4674,4,1,1,3
4678,1,1,1,3
4686,7,1,1,0
4688,9,1,1,0
4689,8,1,1,0
4718,9,1,1,0
4734,7,1,1,0
4736,7,1,1,0
4748,2,2,2,2
4750,8,1,1,0
4756,2,1,1,3
4758,8,1,1,0
4762,1,6,8,1
4766,9,1,1,0
4776,5,1,1,0
4788,4,1,1,3
4800,6,2,2,2
4819,8,1,1,0
4820,3,1,1,3
4821,2,2,2,2
4835,5,1,1,0
4837,8,1,1,0
4851,1,1,1,3
4853,2,1,1,3
4854,6,1,1,0
4864,1,1,1,3
4866,6,1,1,0
4869,5,1,1,0
4888,4,1,1,3
4889,9,1,1,0
4901,2,1,1,3
4903,4,1,1,3
4905,3,1,1,3
4912,4,1,1,3
4929,5,1,1,0
4930,5,1,2,0
4937,1,2,3,2
4945,1,1,1,3
4946,2,2,2,2
4957,6,1,1,0
4969,1,2,3,2
4984,7,1,1,0
4990,1,1,1,3
5000,7,1,1,0
5014,9,1,1,0
5015,1,2,3,2
5031,3,1,1,3
5044,8,1,1,0
5052,5,2,2,2
5053,5,1,1,0
5070,3,1,1,3
5091,6,1,1,0
5098,3,1,1,3
5102,3,1,1,3
5106,2,2,2,2
5114,4,1,1,3
5115,7,1,1,0
5119,9,1,1,0
5123,7,1,1,0
5130,3,2,2,2
5134,1,1,1,3
5148,4,2,2,2
5157,4,1,1,3
5158,6,1,1,0
5159,9,1,1,0
5161,4,1,1,3
5162,3,1,1,3
5174,9,1,1,0
5187,3,1,1,3
5193,1,2,2,2
5200,4,1,1,3
5204,5,1,1,0
5209,7,1,1,0
5218,1,1,1,3
5225,8,1,1,0
5227,9,2,2,2
5229,8,1,1,0
5236,6,1,1,0
5238,4,1,1,3
5241,2,1,1,3
5249,5,1,1,0
5250,3,1,1,3
5252,6,1,1,0
5264,3,1,1,3
5269,8,1,1,0
5274,1,1,1,3
5276,7,1,1,0
5277,1,1,1,3
5279,6,1,1,0
5289,6,1,1,0
5292,6,1,1,0
5311,4,1,1,3
5315,9,1,1,0
5322,7,1,1,0
5326,6,1,1,0
5327,4,1,1,3
5330,3,1,1,3
5336,4,1,1,3
5349,3,1,1,3
5367,6,1,1,0
5379,1,1,1,3
5382,3,1,1,3
5402,1,1,1,3
5413,5,1,1,0
5421,9,1,1,0
5426,7,1,1,0
5437,1,1,1,3
5438,2,1,1,3
5450,4,1,2,3
5460,5,1,1,0
5462,1,1,2,3
5463,1,1,2,3
5464,2,1,1,3
5469,3,2,2,2
5481,8,1,1,0
5489,8,1,1,0
5498,5,1,1,0
5504,5,1,1,0
5506,3,1,1,3
5516,6,1,1,0
5517,1,1,1,3
5546,6,1,1,0
5550,2,1,1,3
5563,6,2,2,2
5571,2,2,2,2
5578,5,1,1,0
5579,6,3,3,1
5581,5,1,1,0
5584,2,1,1,3
5594,1,1,1,3
5595,6,1,1,0
5597,2,1,1,3
5598,1,2,2,2
5617,1,2,2,2
5624,4,1,1,3
5629,6,1,1,0
5630,4,1,1,3
5642,7,1,1,0
5650,10,1,1,0
5652,2,1,1,3
5657,7,1,1,0
5658,1,1,1,3
5659,8,1,5,2
5695,7,1,1,0
5707,3,1,1,3
5711,6,3,3,1
5715,3,1,1,3
5724,5,1,1,0
5725,2,1,1,3
5733,5,1,1,0
5738,9,1,1,0
5756,1,1,1,3
5764,4,1,1,3
5765,3,1,1,3
5782,2,1,1,3
5784,4,1,1,3
5791,8,1,1,0
5796,5,1,1,0
5811,7,1,1,0
5812,1,1,1,3
5815,1,1,1,3
5820,1,1,1,3
5824,3,1,1,3
5829,3,1,1,3
5830,8,1,1,0
5833,9,1,1,0
5836,3,2,2,2
5840,7,1,1,0
5846,6,1,1,0
5848,2,1,1,3
5861,3,1,1,3
5865,3,1,1,3
5869,8,1,1,0
5876,3,1,1,3
5881,2,1,1,3
5885,9,1,1,0
5888,4,1,1,3
5889,5,1,1,0
5899,7,1,1,0
5911,8,1,1,0
5913,7,1,2,0
5914,4,1,1,3
5920,9,1,1,0
5922,3,1,1,3
5939,7,1,1,0
5943,4,1,1,3
5945,8,1,1,0
5960,1,1,1,3
5975,3,1,1,3
5984,1,1,1,3
6000,1,1,1,3
6005,7,1,4,2
6009,1,1,1,3
6021,5,1,1,0
6022,8,1,1,0
6023,7,1,1,0
6029,4,1,1,3
6033,7,1,1,0
6058,8,1,1,0
6059,5,2,2,2
6068,9,1,1,0
6071,1,1,1,3
6083,4,1,1,3
6090,3,3,3,1
6099,7,2,3,2
6104,1,2,2,2
6113,2,2,2,2
6114,6,1,1,0
6115,9,1,1,0
6122,1,2,2,2
6130,5,1,1,0
6135,3,1,1,3
6138,2,2,2,2
6141,8,1,1,0
6165,7,2,3,2
6181,4,1,1,3
6183,7,1,1,0
6189,3,2,2,2
6191,8,1,1,0
6194,10,1,1,0
6207,9,1,1,0
6212,1,1,1,3
6224,9,1,1,0
6226,8,1,1,0
6227,7,1,1,0
6230,8,1,1,0
6232,7,1,1,0
6240,9,1,1,0
6242,2,2,2,2
6254,2,1,1,3
6277,2,1,1,3
6278,1,1,1,3
6280,6,1,1,0
6284,9,1,1,0
6288,7,1,1,0
6323,1,1,1,3
6325,1,1,1,3
6329,8,1,1,0
6343,2,1,1,3
6353,2,2,2,2
6355,9,1,1,0
6359,1,1,1,3
6361,6,1,1,0
6375,8,1,1,0
6383,5,1,1,0
6384,6,1,1,0
6386,2,1,1,3
6389,3,1,1,3
6391,1,1,1,3
6395,7,1,1,0
6402,1,1,1,3
6405,3,2,2,2
6407,3,1,1,3
6417,5,2,2,2
6436,4,1,1,3
6454,8,1,1,0
6459,5,1,1,0
6465,1,1,1,3
6473,3,1,1,3
6479,8,1,1,0
6480,9,1,1,0
6481,1,1,1,3
6483,3,2,2,2
6489,9,1,1,0
6493,2,1,1,3
6494,3,1,1,3
6495,7,1,1,0
6500,1,1,1,3
6511,4,1,1,3
6512,8,1,1,0
6517,6,1,1,0
6524,5,1,1,0
6525,2,1,1,3
6531,7,1,1,0
6533,8,1,1,0
6542,9,1,2,0
6545,2,2,2,2
6551,3,2,3,2
6553,7,1,1,0
6554,6,2,2,2
6555,2,1,3,2
6558,2,2,2,2
6567,7,1,1,0
6568,7,2,2,2
6571,9,1,1,0
6582,3,1,1,3
6583,1,1,1,3
6606,10,1,1,0
6610,5,2,3,2
6618,2,1,1,3
6622,1,1,1,3
6639,8,1,1,0
6644,5,1,1,0
6645,7,1,1,0
6650,8,1,1,0
6654,2,1,1,3
6655,1,2,2,2
6658,5,1,1,0
6668,9,1,1,0
6678,3,1,1,3
6687,10,1,1,0
6690,5,1,1,0
6694,7,1,2,0
6705,4,1,1,3
6709,2,1,1,3
6712,2,1,1,3
6719,3,1,1,3
6720,2,1,1,3
6741,7,1,1,0
6745,1,1,1,3
6747,4,1,1,3
6749,4,1,1,3
6760,6,1,1,0
6767,3,1,1,3
6775,6,1,1,0
6778,7,1,1,0
6786,8,1,1,0
6788,7,1,1,0
6799,6,1,1,0
6809,9,1,1,0
6817,1,1,1,3
6824,2,1,1,3
6832,3,1,1,3
6835,8,1,1,0
6843,6,1,2,0
6851,4,1,1,3
6855,4,1,1,3
6889,6,1,1,0
6898,5,1,1,0
6906,8,1,2,0
6910,1,1,1,3
6912,5,1,1,0
6928,6,1,1,0
6932,3,2,2,2
6940,2,1,2,3
6941,1,1,1,3
6944,8,2,3,2
6947,7,1,1,0
6952,4,1,1,3
6956,1,1,1,3
6961,6,1,1,0
6965,4,2,2,2
6973,8,1,1,0
6985,4,1,1,3
6990,2,1,1,3
7010,8,1,1,0
7015,5,1,1,0
7018,9,1,1,0
7027,4,1,1,3
7032,2,1,1,3
7042,8,1,1,0
7047,4,1,1,3
7049,1,1,1,3
7054,2,1,1,3
7064,7,1,1,0
7074,1,1,1,3
7076,3,1,1,3
7082,8,1,1,0
7087,2,1,1,3
7091,6,1,1,0
7099,2,1,1,3
7105,1,1,1,3
7112,3,1,1,3
7132,3,1,1,3
7143,5,1,1,0
7146,1,1,1,3
7162,1,1,1,3
7170,6,1,1,0
7172,9,1,1,0
7173,2,1,1,3
7175,3,3,3,1
7180,3,1,1,3
7184,2,1,1,3
7189,2,2,2,2
7190,5,1,1,0
7197,6,1,1,0
7205,2,1,1,3
7227,2,1,3,2
7229,4,2,2,2
7230,8,1,1,0
7232,6,1,1,0
7249,6,1,1,0
7271,8,1,1,0
7280,4,1,1,3
7292,2,1,1,3
7293,5,1,1,0
7295,6,1,1,0
7298,5,1,1,0
7300,1,1,1,3
7304,2,1,1,3
7307,5,1,1,0
7308,8,1,1,0
7309,7,1,1,0
7312,3,1,2,3
7325,5,1,1,0
7326,4,1,1,3
7328,2,1,1,3
7329,2,2,2,2
7347,8,1,1,0
7353,5,1,1,0
7356,4,1,1,3
7362,2,1,1,3
7365,1,1,1,3
7370,5,1,1,0
7371,2,1,1,3
7372,5,1,1,0
7385,2,1,1,3
7393,2,2,2,2
7408,7,1,1,0
7417,9,1,1,0
7422,9,1,1,0
7425,1,1,1,3
7426,7,1,1,0
7441,8,1,1,0
7445,6,1,1,0
7464,6,1,1,0
7473,3,1,1,3
7482,5,1,1,0
7485,3,1,1,3
7487,6,1,1,0
7491,8,1,1,0
7493,2,1,1,3
7510,1,1,1,3
7512,6,1,2,0
7513,3,2,2,2
7523,5,2,2,2
7532,5,1,1,0
7533,6,1,1,0
7538,9,1,1,0
7545,5,3,4,1
7551,3,3,4,1
7552,6,1,1,0
7558,1,1,1,3
7577,1,1,1,3
7598,4,1,1,3
7599,6,1,1,0
7600,9,1,1,0
7605,5,1,1,0
7608,8,1,1,0
7609,6,1,1,0
7612,2,1,1,3
7616,7,1,1,0
7617,3,1,1,3
7622,9,1,1,0
7629,9,1,1,0
7633,5,2,2,2
7643,5,1,1,0
7650,7,1,1,0
7653,1,1,1,3
7659,6,1,1,0
7662,2,2,2,2
7680,4,1,1,3
7684,4,1,1,3
7688,9,1,1,0
7689,9,1,1,0
7697,6,1,1,0
7704,7,1,1,0
7709,2,1,1,3
7720,9,1,2,0
7723,5,1,1,0
7726,7,1,1,0
7728,2,2,2,2
7731,7,1,1,0
7733,8,1,1,0
7735,2,1,1,3
7752,9,1,1,0
7784,5,1,1,0
7788,2,1,1,3
7796,5,2,2,2
7808,5,1,1,0
7812,7,1,1,0
7816,6,1,1,0
7829,8,1,1,0
7833,7,1,1,0
7840,9,1,1,0
7842,7,1,1,0
7846,3,1,1,3
7861,5,1,1,0
7867,2,1,1,3
7869,2,1,1,3
7870,8,1,1,0
7879,1,1,1,3
7884,4,1,1,3
7885,9,1,1,0
7890,2,1,1,3
7908,4,1,1,3
7914,3,1,1,3
7922,8,1,1,0
7930,5,1,1,0
7934,2,1,1,3
7937,6,1,1,0
7941,8,1,1,0
7948,3,1,1,3
7953,5,1,1,0
7955,7,1,1,0
7972,2,1,1,3
7973,7,1,1,0
7976,7,1,1,0
7980,7,1,1,0
8001,2,2,2,2
8007,3,2,3,2
8008,9,1,1,0
8012,4,1,1,3
8016,10,1,1,0
8018,8,1,1,0
8019,8,1,1,0
8022,1,2,2,2
8023,3,1,2,3
8031,6,1,1,0
8035,1,1,2,3
8040,9,1,1,0
8043,2,1,1,3
8044,4,1,1,3
8056,6,1,1,0
8063,6,1,1,0
8067,3,1,1,3
8073,2,1,1,3
8076,1,1,1,3
8077,1,1,1,3
8079,2,2,2,2
8088,7,1,1,0
8103,3,1,1,3
8131,6,1,1,0
8142,2,1,1,3
8147,3,1,1,3
8179,2,2,3,2
8195,3,1,1,3
8196,3,1,1,3
8198,9,1,1,0
8203,1,1,1,3
8211,6,2,3,2
8212,2,1,1,3
8213,5,1,1,0
8214,4,1,1,3
8221,8,1,1,0
8225,2,3,3,1
8230,7,1,1,0
8238,3,1,1,3
8241,7,1,1,0
8243,2,1,1,3
